Id,Titol,Any,Duracio (min),Pais,Direcció,Guió,Música,Fotografia,Productora,Repartiment,Gènere,Nota,Num. vots,Web
790107.0,Cuarteto de La Habana,1998.0,105.0,España,['Fernando Colomo'],"['Julio Carrillo', 'Fernando Colomo']","['José María Vitier', 'Mariano Marín']",['Livio Delgado'],['Aurum / El Paso Producciones Cinematográficas S.L.'],"['Ernesto Alterio', 'Mirtha Ibarra', 'Javier Cámara', 'Laura Ramos', 'Daisy Granados', 'Mónica Cano', 'David Calzado', 'María Esteve']",[['Comedia']],"4,9",1.7930000000000001,https://www.filmaffinity.com/es/film790107.html
324074.0,"Atilano, presidente",1998.0,92.0,España,"['Santiago Aguilar', 'Luis Guridi']","['Santiago Aguilar', 'Luis Guridi']",['Alexandre Desplat'],['Flavio Martínez Labiano'],['NA'],"['Manuel Manquiña', 'Ramón Barea', 'Laura Conejero', 'Fernando Vivanco', 'Carlos Lucas', 'Luis Tosar', 'Luis Prendes', 'Saturnino García', 'Florentino Soria', 'Francisco Maestre', 'José Alias', 'María Isbert', 'Txema Blasco', 'Nacho Leonardi', 'Enrique Villén']",[['Comedia']],"4,1",1.4509999999999998,https://www.filmaffinity.com/es/film324074.html
834912.0,Allanamiento de morada (S),1998.0,17.0,España,['Mateo Gil'],['Mateo Gil'],['Alejandro Amenábar'],['Ángel Yebra'],['Dexiderius Producciones Audiovisuales S.L / Canal+ España'],"['Eduardo Noriega', 'Petra Martínez', 'Pepón Nieto']",[['Drama']],"6,7",1.3330000000000002,https://www.filmaffinity.com/es/film834912.html
694170.0,La primera noche de mi vida,1998.0,85.0,España,['Miguel Albaladejo'],"['Elvira Lindo', 'Miguel Albadalejo']",['Lucio Godoy'],['Alfonso Sanz Alduán'],['Alphaville'],"['Emilio Gutiérrez Caba', 'Adriana Ozores', 'Mariola Fuentes', 'Íñigo Garcés', 'Carlos Fuentes', 'Leonor Watling', 'Juanjo Martínez', 'Anna Lizarán', 'Manuel Zarzo', 'María José Alonso', 'Mario Arias', 'Geli Albadalejo', 'Elvira Lindo', 'Antonia San Juan']","[['Drama'], ['Comedia']]","6,3",1.324,https://www.filmaffinity.com/es/film694170.html
287990.0,Carícies,1998.0,94.0,España,['Ventura Pons'],['Sergi Belbel (Teatro: Sergi Belbel)'],['Carles Cases'],['Jesús Escosa'],['Els Films de la Rambla / TVE / TV3'],"['Rosa María Sardá', 'Mercé Pons', 'David Selvas', 'Julieta Serrano', 'Sergi López', 'Jordi Dauder', 'Agustín González', 'Laura Conejero', 'Naim Thomas', 'Montserrat Salvador']","[['Drama'], ['Romance'], ['Comedia']]","6,1",1.1840000000000002,https://www.filmaffinity.com/es/film287990.html
559364.0,Mareas vivas (TV Series),1998.0,,España,"['Antón Reixa (Creator)', 'Emilio McGregor', 'Sandra Montes', 'Chema Gagino', 'Matías de la Rubia', 'Beatriz del Monte', 'Xosé Morais']","['Zopilote', 'Ringo Rango', 'Miguel Aguiar', 'Púri Seixido', 'Cheche Carmona', 'Eligio R. Montero', 'Antón Reixa', 'Daniel Domínguez', 'Alfonso Blanco']",['Mercedes Peón'],"['Carlos Vilas', 'David Arribas', 'José Manuel Neira']",['Portozás Visión S.L / TVG / Voz Audiovisual'],"['Luis Zahera', 'Ana Santos', 'Tuto Vázquez', 'Camila Bossa', 'Xaquín Caamaño', 'Isabel Blanco', 'Santiago Romay', 'Evaristo Calvo', 'Manuel Lourenzo', 'Nuncy Valcárcel', 'Patricia Vázquez', 'Eva Fernández', 'Xurxo Souto', 'Mela Casal', 'María Louro', 'Patricia Fdez. Aufiero', 'Víctor Mosqueira', 'Tamara Canosa', 'Miguel de Lira', 'Xavier Estévez', 'Carlos Blanco', 'Suso Lista', 'Paula Sanmartín', 'Adrián Búa', 'Uxía Blanco', 'Alfonso Agra', 'César Goldi', 'Xosé M. Baño', 'Naila Corregado', 'Sonia Castelo', 'Luis Tosar', 'Amelia Rodríguez', 'Monti Castiñeiras']","[['Serie de TV'], ['Comedia'], ['Drama']]","6,7",1.159,https://www.filmaffinity.com/es/film559364.html
730452.0,Finisterre,1998.0,97.0,España,['Xavier Villaverde'],['Miguel Anxo Murado'],['José Nieto'],['Javier Salmones'],['Tornasol Films / Continental Producciones S.A'],"['Nancho Novo', 'Elena Anaya', 'Enrique Alcides', 'Geraldine Chaplin', 'Chete Lera', 'Manuel Manquiña', 'Kasia Perminio']",[['Drama']],"5,2",1.102,https://www.filmaffinity.com/es/film730452.html
846112.0,Hermanas (TV Series),1998.0,50.0,España,['Enric Banqué'],"['Carlos Asorey', 'Ignacio del Moral', 'Daniel Sánchez Arévalo', 'Javier G. Amezua', 'Jorge Diaz', 'Santiago Díaz']",['Bernardo Bonezzi'],['Carlos Dorremochea'],['Estudios Picasso / Videomedia S.A. Distribuida por Telecinco'],"['Ángela Molina', 'Mónica Molina', 'Pilar Bardem', 'Amparo Valle', 'Anabel Alonso', 'Beatriz Santiago', ""Vicenta N'Dongo"", 'Karola Escarola', 'Chus Lampreave', 'Yohana Cobo', 'José María Caffarel', 'Adrià Collado', 'Jorge Bosch', 'Jaroslaw Bielski', 'Tote García Ortega', 'Alberto Maneiro', 'Resu Morales', 'Nuria Mencía', 'Marisa Pino', 'Marcos Cedillo', 'Carlos Rodríguez', 'Jimmy Castro', 'Daniel Cuño', 'Rakel González-Huedo', 'Aleksandra Poda', 'Ramon Madaula', 'Pepo Oliva', 'Toni Sevilla', 'Carlos Bardem', 'Elena Irureta', 'Ana Wagener', 'Francisco Maestre', 'Julián Navarro', 'Germán Cobos', 'Miguel Palenzuela', 'Ismael Martínez', 'Lola Lemos', 'Txema Blasco', 'María Massip', 'María Elena Flores', 'Gloria Muñoz', 'Francesc Orella', 'Francisco Vidal', 'Ramón Agirre', 'Enrique Villén', 'Mabel Escaño', 'Antonio Gamero']","[['Serie de TV'], ['Drama'], ['Comedia']]","3,8",918.0,https://www.filmaffinity.com/es/film846112.html
420224.0,Yerma,1998.0,106.0,España,['Pilar Távora'],['Pilar Távora (Obra: Federico García Lorca)'],"['Vicente Sanchís', 'Vicente Sánchez']",['Acacio de Almeida'],['Artimagen Producciones'],"['Aitana Sánchez-Gijón', 'Juan Diego', 'Irene Papas', 'Jesús Cabrero', 'Mercedes Bernal', 'María Galiana']",[['Drama']],"5,3",865.0,https://www.filmaffinity.com/es/film420224.html
377353.0,Mararía,1998.0,109.0,España,['Antonio Betancor'],"['Antonio Betancor', 'Carlos Álvarez (Novela: Rafael Arozarena)']",['Pedro Guerra'],['Juan Ruiz Anchía'],['Cinetel / Filmigranas / Madrid Film S.A / Panavision / Sincronía'],"['Carmelo Gómez', 'Iain Glen', 'Goya Toledo', 'Mirta Ibarra', 'José Manuel Cervino', 'Manuel Manquiña', 'Francisco Casares', 'Juli Mira']",[['Drama']],"5,2",797.0,https://www.filmaffinity.com/es/film377353.html
871090.0,Historias del fútbol (TV Series),1998.0,30.0,España,['Claudio Biern Boyd (Creator)'],['Claudio Biern Boyd'],['Terry Wilson'],['Animation'],['B.R.B. Internacional / Antena 3 Televisión'],['Animation'],"[['Serie de TV'], ['Animación'], ['Comedia'], ['Infantil']]","4,4",675.0,https://www.filmaffinity.com/es/film871090.html
927752.0,El grito en el cielo,1998.0,109.0,España,"['Félix Sabroso', 'Dunia Ayaso']","['Félix Sabroso', 'Dunia Ayaso']",['Manuel Villalta'],['Hans Burmann'],['Sogetel / Cristal P.C. S.A'],"['Maria Conchita Alonso', 'Loles León', 'María Adánez', 'Pepón Nieto', 'Ana Torrent', 'Tito Valverde', 'Daniel Guzmán', 'María Pujalte', 'Antonia San Juan', 'Gracia Olayo', 'Malena Gutiérrez']",[['Comedia']],"4,0",564.0,https://www.filmaffinity.com/es/film927752.html
205402.0,Esquimales en el Caribe (TV Series),1998.0,20.0,España,['Emilio Aragón (Creator)'],['Emilio Aragón'],['Emilio Aragón'],['Animation'],['Crea Anima2'],['Animation'],"[['Serie de TV'], ['Animación'], ['Comedia'], ['Fantástico']]","2,8",488.0,https://www.filmaffinity.com/es/film205402.html
943326.0,Génesis,1998.0,30.0,España,['Nacho Cerdà'],['Nacho Cerdà'],['NA'],['Xavi Giménez'],['Waken Productions'],"['Pep Tosar', 'Trae Houlihan']","[['Fantástico'], ['Terror']]","6,1",424.0,https://www.filmaffinity.com/es/film943326.html
169728.0,Laberint d'ombres (TV Series),1998.0,25.0,España,"['Esteve Rovira', 'Sílvia Quer', 'Xavier Berraondo', 'Francesc Llobet', 'Ildefons Duran']","['Josep Maria Benet i Jornet', 'Xavier Berraondo', 'Toni Cabré', 'Anna Fité', 'Enric Gomà', 'Andreu Martín', 'Carme Morell', 'Marina Peña', 'Jaume Ribera']",['Albert Guinovart'],['NA'],['Televisió de Catalunya (TV3)'],"['Montse Germán', 'Imma Colomer', 'David Selvas', 'Aurea Márquez', 'Marc Cartes', 'Bruno Bergonzini', 'Lluís Soler', 'Àngels Molner', 'Esteve Labari', 'Berta Errando', 'Jordi Boixaderas', 'Marta Calvó', 'Xavier Soler', 'Oscar Molina', 'Paul Berrondo', 'Miquel Cors', 'Txè Arana', 'Santi Pons', 'Hermann Bonnín', 'Esther Nubiola']","[['Serie de TV'], ['Drama'], ['Intriga']]","5,4",379.0,https://www.filmaffinity.com/es/film169728.html
104511.0,El árbol de las cerezas (L'arbre de les cireres),1998.0,90.0,España,['Marc Recha'],['Marc Recha'],['Toti Soler'],['Miguel Llorens'],['Coproducción España-Francia-Bélgica; Oberón Cinematográfica'],"['Pere Ponce', 'Diana Palazón', 'Jordi Dauder', 'Isabel Rocatti', 'Raúl Julve', 'Rosana Pastor']",[['Drama']],"5,6",345.0,https://www.filmaffinity.com/es/film104511.html
593423.0,Frontera Sur,1998.0,98.0,España,['Gerardo Herrero'],"['Horacio Vázquez Rial', 'Gonzalo Herrero (Novela: Horacio Vázquez Rial)']",['Luis Enríquez Bacalov'],['Alfredo Mayo'],['Coproducción España-Argentina-Francia-Alemania; Tornasol Films / Aleph Producciones S.A.'],"['José Coronado', 'Maribel Verdú', 'Federico Luppi', 'Peter Lohmeyer', 'Laura Novoa', 'Manuel Manquiña', 'Francisco Corbalán', 'Prune Lichtle', 'Ira Fronten', 'Paula Canals', 'Luis Brandoni']",[['Drama']],"4,5",317.0,https://www.filmaffinity.com/es/film593423.html
525405.0,Hotel Room,1998.0,86.0,España,"['Cesc Gay', 'Daniel Gimelberg']",['Cesc Gay'],"['Joan Díaz', 'Jordi Prats']",['Nick Hoffman (B&W)'],['Coproducción España-Argentina; Bailando con Todos S.L. / The Film Machine'],"['Xavier Domingo', 'Heidi Wolfe', 'David Jacob Ryder', 'Eric Kraus', 'Barry Papick', 'Barbara Boudon', 'Mike Kimmel', 'Gary Dennis', 'Nicholas Devine', 'Paris Kiely', 'Montse Català', 'Raúl Quintana', 'Lourdes Delgado']","[['Comedia'], ['Drama']]","6,0",312.0,https://www.filmaffinity.com/es/film525405.html
904068.0,La vuelta de El Coyote,1998.0,100.0,España,['Mario Camus'],"['Mario Camus', 'César Mallorquí  (Personaje: José Mallorquí)']",['Sebastián Mariné'],['Jaume Peracaula'],['Antena 3 Televisión / Enrique Cerezo P.C. / Gonafilm / Vía Digital'],"['José Coronado', 'Mar Flores', 'Nigel Davenport', 'Chiara Caselli', 'Ana Duato', 'Neil Boorman', 'Raymond Lovelock', 'Manuel Alexandre', 'Simón Andreu', 'Ramón Langa', 'Antonio Valero', 'Isabel Serrano']","[['Aventuras'], ['Western']]","2,7",272.0,https://www.filmaffinity.com/es/film904068.html
579724.0,Señor alcalde (TV Series),1998.0,50.0,España,"['Jaime Botella', 'Raúl de la Morena', 'Eusebio Graciani', 'José Ramos Paíno', 'José Miguel Ganga']","['Luis Acosta', 'Lola Rojas', 'Covadonga Espeso', 'Francisco Prada', 'Montse Abbad', 'Ulises Bermejo', 'Enrique Calvo', 'Juanjo Díaz', 'Miguel Ángel Fernández', 'Javier Foronda', 'Joaquín Górriz', 'Ignacio Gabasa', 'Cristóbal Ruiz']",['Mario de Benito'],['Tote Trenas'],['Cartel / Telecinco / Estudios Picasso'],"['Carlos Larrañaga', 'María Barranco', 'Álvaro de Luna', 'Luis Merlo', 'Manuel Alexandre', 'Roberto Cairo', 'Pedro Civera', 'Luis Perezagua', 'Carme Elías', 'Chiquito de la Calzada', 'Marisa de Leza', 'Francisco Cecilio', 'Maribel del Prado', 'Marisa Lahoz', 'María José Frías', 'Juan Márquez', 'Concha Rosales', 'Tomás Sáez', 'Arantxa de Juan', 'Ites Menéndez', 'Jesús Ruyman', 'Verónica Mengod', 'Javier Pereira', 'Irene Santos', 'Ana Asensio', 'Miguel Campos', 'Fede Celada', 'Kino Pueyo', 'Marta Belenguer', 'Raúl Fraire', 'Javier Gurruchaga', 'Sonia Almarcha', 'Bibiana Fernández', 'María Elena Flores', 'Agustín González', 'Saturnino García', 'Alejandra Grepi', 'Vicky Lagos', 'Carlos Lucas', 'Nathalie Poza', 'Valentín Paredes', 'Josele Román', 'Pastor Serrador', 'Ana Wagener']","[['Serie de TV'], ['Comedia']]","2,7",193.0,https://www.filmaffinity.com/es/film579724.html
749997.0,Por un infante difunto (S),1998.0,9.0,España,['Tinieblas González'],['Tinieblas González'],['NA'],['Unax Mendía'],['Tinieblas Films'],"['Jon Ander Ainz', 'Mikel Olabarria', 'Esther Villar', 'Mikel Albisu']","[['Drama'], ['Terror']]","4,6",171.0,https://www.filmaffinity.com/es/film749997.html
563366.0,Mambí,1998.0,115.0,España,"['Teodoro Ríos', 'Santiago Ríos']","['Ambrosio Fornet', 'Rolando Díaz', 'Víctor Mato', 'Pedro Molina Temboury']",['Mario de Benito'],['Adriano Moreno'],['Ríos TV'],"['Carlos Fuentes', 'Gretel Pequeño', 'Álvaro de Luna', 'Aitor Merino', 'Luis Alberto García', 'Rubén Breñas', 'Gustavo Salmerón', 'Héctor Eduardo Suárez', 'Carlos Quintana']",[['Drama']],"4,8",168.0,https://www.filmaffinity.com/es/film563366.html
510852.0,Grandes ocasiones,1998.0,91.0,España,['Felipe Vega'],"['Felipe Vega', 'Manuel Hidalgo (Obra: Bernard Slade)']",['Riz Ortolani'],['Juan Amorós'],['Aurum / Rocabruno'],"['Rosa María Sardá', 'Andrés Pajares', 'Álex Angulo', 'Elena Anaya', 'Leonor Watling', 'David Zarzo', 'Mabel Lozano', 'Luis Cuenca', 'Natalia Dicenta', 'Santiago Ramos', 'Fanny Gautier', 'Pedro Miguel Martínez']",[['Comedia']],"3,8",164.0,https://www.filmaffinity.com/es/film510852.html
167165.0,Una de dos (TV Series),1998.0,,España,"['José Miguel Ganga', 'Sebastián Junyent']","['Sebastián Junyent', 'Marisol Ferré']",['NA'],['NA'],['Emitida por TVE; José Frade P.C.'],"['Lina Morgan', 'Manuel Galiana', 'Luis Merlo', 'Amparo Rivelles', 'Daniel Matarranz', 'Magüi Mira', 'Guillermo Montesinos', 'Vanessa Romero', 'Conrado San Martín', 'Mar Saura']","[['Serie de TV'], ['Comedia']]","2,2",160.0,https://www.filmaffinity.com/es/film167165.html
979188.0,El pianista,1998.0,94.0,España,['Mario Gas'],"['Mario Gas', 'Gustavo Hernández', 'Andre Grall (Novela: Manuel Vázquez Montalbán)']",['Carles Santos'],['Tomás Pladevall'],['Tornasol Films'],"['Jordi Mollà', 'Pere Ponce', 'Paulina Gálvez', 'Laurent Terzieff', 'Serge Regianni', 'Walter Vidarte', 'Eva Santolaria', 'Duna Jove', 'Vicky Peña', 'Marc Martínez', 'Dorotea Bárcena', 'Adolfo Fernández', 'Pascale Roberts', 'Serge Reggiani', 'Laurent Terzieff']",[['Drama']],"5,2",150.0,https://www.filmaffinity.com/es/film979188.html
693908.0,Los Díaz felices (S),1998.0,7.0,España,['Chiqui Carabante'],"['Chiqui Carabante', 'Isabel Ramírez']",['Luis Navarro'],['César Hernando'],['Letra M / Canal+ España'],"['Kiti Manver', 'Charo Sánchez', 'Manuel Rodríguez', 'Isabel Ramírez', 'Belén Lario']","[['Comedia'], ['Musical']]","5,8",143.0,https://www.filmaffinity.com/es/film693908.html
453810.0,Tío Willy (TV Series),1998.0,50.0,España,"['Pablo Ibáñez', 'Julián García Flores']","['Eduardo Ladrón de Guevara', 'José Luis Alonso de Santos', 'Juan Bas', 'Ramón Arroyo', 'Javier G. Amezúa', 'Pedro Gómez', 'Diana Laffond', 'Pilar Lurueña', 'Fernando Marías', 'Pepe Ortega', 'Andrés Pajares', 'Jaime Palacios', 'Miguel Ángel Sánchez Sebastián', 'Gonzalo Pita', 'Macu Tejera Osuna']",['Jesús Gluck'],"['Antonio Sáez', 'Antonio Sáiz Palazón']",['Primer Time. Distribuida por TVE'],"['Andrés Pajares', 'Silvia Munt', 'Amparo Baró', 'Alejandro Cano', 'Laura Cepeda', 'Hugo Arana', 'Emilio Buale', 'Andrés Burguera', 'Paloma Cela', 'Verónica Jiménez', 'Javivi', 'Pablo Simón', 'Tony Isbert', 'Manuel Tejada', 'Chete Lera', 'Miguel Ángel Tobías', 'Monica Pont', 'Ángel de Andrés', 'Nicolás Belmonte', 'Alberto Delgado', 'Enrique Villén', 'Eva Marciel', 'Elsa Pataky', 'Eva Pedraza', 'Marta Fernández-Muro', 'Víctor Valverde', 'Santiago Alonso', 'Juanito Navarro', 'Ofelia Angélica', 'Mirta Miller', 'César Lucendo', 'Francisco Maestre']","[['Serie de TV'], ['Comedia']]","2,7",136.0,https://www.filmaffinity.com/es/film453810.html
177664.0,Entre naranjos,1998.0,270.0,España,['Josefina Molina'],['Jesús Martínez León (Novela: Vicente Blasco Ibáñez)'],['NA'],['Lorenzo Cebrián'],['Cartel / TVE'],"['Toni Cantó', 'Nina', 'Mercedes Sampietro', 'José Manuel Cervino', 'Fernando Conde', 'Neus Asensi', 'Pep Cortés', 'Carles Pons', 'Javier Manrique', 'David Gil', 'Concha Hidalgo', 'Lola Dueñas']","[['Serie de TV'], ['Drama']]","5,2",130.0,https://www.filmaffinity.com/es/film177664.html
402576.0,Arrebatos,1998.0,56.0,España,['Jesús Mora'],['Jesús Mora'],['NA'],"['Federico Ribes', 'Victor Tejedor']",['Xaloc Producciones'],"['Documentary', 'Eusebio Poncela', 'Cecilia Roth', 'Will More']",[['Documental']],"6,6",118.0,https://www.filmaffinity.com/es/film402576.html
529726.0,El faro,1998.0,90.0,España,['Manuel Balaguer'],['Manuel Balaguer'],['NA'],['David Omedes'],['Octubre Producciones S.A.'],"['Cristina Brondo', 'Silvia Munt', 'Mathieu Carrière', 'Tomás Martín', 'Joan Dalmau']",[['Drama']],"4,7",104.0,https://www.filmaffinity.com/es/film529726.html
361163.0,A tiro limpio,1998.0,87.0,España,['Jesús Mora'],"['José Ángel Esteban', 'Carlos López']",['Caelo del Río'],['NA'],['Sociedad de Estudio y Desarrollo Audiovisual S.L'],"['Toni Cantó', 'Adolfo Fernández', 'Roman Luknár', 'Luís Rodrigues', 'Laura Pamplona', 'Diana Peñalver', 'Francesc Orella', 'Ana Gracia', 'María Asquerino', 'Emilia Cazorla', 'Juan Francisco Domínguez', 'Paco Déniz', 'Vicente Díez', 'Julio Goya', 'Santiago Antúnez']",[['Drama']],"4,5",100.0,https://www.filmaffinity.com/es/film361163.html
